,time,open,high,low,close,tick_volume,spread,real_volume
311,2005-03-11,1.9216,1.9293,1.9163000000000001,1.9262000000000001,10801,40,0
312,2005-03-14,1.9264000000000001,1.9278,1.9099,1.9133,10178,40,0
313,2005-03-15,1.9136,1.9258,1.9111,1.9127,10704,40,0
314,2005-03-16,1.9127,1.9295,1.911,1.9274,10760,40,0
315,2005-03-17,1.9275,1.9285,1.9184,1.9253,10531,40,0
316,2005-03-18,1.9251,1.9254,1.9125,1.9221,9833,40,0
317,2005-03-21,1.9198,1.9203000000000001,1.8942,1.8968,10270,40,0
318,2005-03-22,1.8967,1.9024999999999999,1.8799000000000001,1.8858000000000001,10624,40,0
319,2005-03-23,1.8858000000000001,1.8888,1.8660999999999999,1.8693,11026,40,0
320,2005-03-24,1.8693,1.8742,1.8671,1.8693,10545,40,0
321,2005-03-25,1.8691,1.8725,1.8676,1.8712,7591,40,0
322,2005-03-28,1.8705,1.8707,1.8593,1.8667,9403,40,0
323,2005-03-29,1.867,1.8768,1.865,1.874,10300,40,0
324,2005-03-30,1.8740999999999999,1.885,1.8738000000000001,1.8784,10734,40,0
325,2005-03-31,1.8784,1.8921000000000001,1.8754,1.8904,10675,40,0
326,2005-04-01,1.8901,1.8979,1.876,1.8816000000000002,11031,40,0
327,2005-04-04,1.8782,1.8808,1.8709,1.8761999999999999,9587,40,0
328,2005-04-05,1.8761,1.8819,1.8717000000000001,1.8798,9930,40,0
329,2005-04-06,1.8797000000000001,1.885,1.8740999999999999,1.8808,10530,40,0
330,2005-04-07,1.8803999999999998,1.8862,1.8679999999999999,1.8708,10641,40,0
331,2005-04-08,1.8707,1.8862,1.8671,1.8862,9717,40,0
332,2005-04-11,1.8849,1.8936,1.8812,1.8908,9619,40,0
333,2005-04-12,1.8908,1.8957000000000002,1.8829,1.8919000000000001,10194,40,0
334,2005-04-13,1.892,1.8958,1.8872,1.8944,10514,40,0
335,2005-04-14,1.8942,1.895,1.8757000000000001,1.8798,10984,40,0
336,2005-04-15,1.88,1.895,1.8771,1.893,10858,40,0
337,2005-04-18,1.8934,1.9059,1.8883,1.9041000000000001,10136,40,0
338,2005-04-19,1.904,1.921,1.9,1.9174,12461,40,0
339,2005-04-20,1.9171,1.9220000000000002,1.9097,1.9197,12602,40,0
340,2005-04-21,1.9197,1.9218,1.9062999999999999,1.9075,12677,40,0
341,2005-04-22,1.9075,1.9172,1.9055,1.9143,11341,40,0
342,2005-04-25,1.9169,1.9177,1.9079000000000002,1.9113,11976,40,0
343,2005-04-26,1.9111,1.9134,1.9020000000000001,1.9058000000000002,11842,40,0
344,2005-04-27,1.9057,1.9099,1.8987,1.9036,11965,40,0
345,2005-04-28,1.9036,1.9108,1.9015,1.9073,12336,40,0
346,2005-04-29,1.9072,1.9163000000000001,1.9054,1.9085999999999999,12549,40,0
347,2005-05-02,1.9066,1.907,1.8925,1.895,10562,40,0
348,2005-05-03,1.8949,1.8961000000000001,1.8883999999999999,1.8921000000000001,12104,40,0
349,2005-05-04,1.8923999999999999,1.9037,1.892,1.9026,12779,40,0
350,2005-05-05,1.9026999999999998,1.9079000000000002,1.8995,1.9035,11900,40,0
351,2005-05-06,1.9029,1.9037,1.8895,1.8913,11814,40,0
352,2005-05-09,1.8907,1.8914,1.8805,1.8857,11805,40,0
